alert_id,location,date,violation_count,severity,alert_message
ALT0593,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",2024-03-20,39,MEDIUM,"Parking violation spike detected at Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
ALT0594,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",2024-03-21,24,MEDIUM,"Parking violation spike detected at Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
ALT0595,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",2024-03-22,30,MEDIUM,"Parking violation spike detected at Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
ALT0596,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",2024-03-31,28,MEDIUM,"Parking violation spike detected at Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
ALT0597,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",2024-04-05,35,MEDIUM,"Parking violation spike detected at Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
ALT0598,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",2024-02-22,24,MEDIUM,"Parking violation spike detected at Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)"
ALT0599,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",2024-02-23,24,MEDIUM,"Parking violation spike detected at Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)"
ALT0600,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-11,35,MEDIUM,"Parking violation spike detected at Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0601,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-18,23,MEDIUM,"Parking violation spike detected at Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0602,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-28,27,MEDIUM,"Parking violation spike detected at Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
ALT0603,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-06,27,MEDIUM,"Parking violation spike detected at Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
ALT0604,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-03-09,25,MEDIUM,"Parking violation spike detected at Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
ALT0605,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-03-30,48,MEDIUM,"Parking violation spike detected at Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
ALT0606,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-03-31,29,MEDIUM,"Parking violation spike detected at Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
ALT0607,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-04-07,30,MEDIUM,"Parking violation spike detected at Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
ALT0608,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",2024-04-01,80,MEDIUM,"Parking violation spike detected at Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
ALT0609,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",2024-04-07,28,MEDIUM,"Parking violation spike detected at Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
ALT0610,"Vibgyor High School Road, Samhita Rainbow MTB Apartment, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",2024-02-29,64,MEDIUM,"Parking violation spike detected at Vibgyor High School Road, Samhita Rainbow MTB Apartment, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)"
ALT0611,"Vibgyor High School Road, Samhita Rainbow MTB Apartment, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",2024-04-04,24,MEDIUM,"Parking violation spike detected at Vibgyor High School Road, Samhita Rainbow MTB Apartment, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)"
ALT0612,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-05,46,MEDIUM,"Parking violation spike detected at WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
ALT0613,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2024-02-01,34,MEDIUM,"Parking violation spike detected at Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
ALT0614,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2024-04-02,54,MEDIUM,"Parking violation spike detected at Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
ALT0615,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2024-04-07,23,MEDIUM,"Parking violation spike detected at Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
ALT0616,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",2024-03-10,45,MEDIUM,"Parking violation spike detected at Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)"
ALT0617,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-07,34,MEDIUM,"Parking violation spike detected at Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
ALT0618,"Y Ramachandra Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-12,23,MEDIUM,"Parking violation spike detected at Y Ramachandra Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
ALT0619,"Y Ramachandra Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-03,32,MEDIUM,"Parking violation spike detected at Y Ramachandra Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
ALT0620,"Y Ramachandra Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-06,23,MEDIUM,"Parking violation spike detected at Y Ramachandra Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
