location,date,violation_count,anomaly
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-25,7,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-29,40,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-30,59,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-31,3,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-01,28,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-02,73,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-06,16,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-07,31,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-08,17,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-09,22,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-11,1,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-13,6,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-15,5,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-18,4,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-20,28,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-21,1,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-22,14,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-23,8,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-26,17,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-27,12,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-01,25,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-03,3,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-04,12,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-05,3,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-06,3,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-07,10,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-12,156,-1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-15,1,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-21,14,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-28,17,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-29,3,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-30,16,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-02,13,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-03,4,1
"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-04,19,1
"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-23,2,1
"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-07,2,1
"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-14,1,1
"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-28,1,1
"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-30,2,1
"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-01,1,1
"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-03,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-22,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-26,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-28,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-07,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-08,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-16,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-18,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-21,3,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-22,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-26,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-29,3,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-02,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-04,3,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-08,4,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-09,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-16,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-21,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-22,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-26,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-29,1,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-04-02,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-04-03,2,1
"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-04-07,2,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-23,3,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-27,1,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-02,1,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-13,1,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-20,2,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-01,1,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-06,1,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-07,8,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-29,1,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-03,1,1
"Chord Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-04,1,1
"Chord Road, Pride Pavilion Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-12,1,1
"Chord Road, Pride Pavilion Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-10,2,1
"Chord Road, Pride Pavilion Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-05,2,1
"Chord Road, Rajajinagara 1st R Block, Basaveshwaranagar, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",2024-02-03,1,1
"Chord Road, Rajajinagara 1st R Block, Basaveshwaranagar, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",2024-03-17,1,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2023-11-28,1,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-25,1,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-02,8,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-04,1,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-06,7,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-07,2,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-08,2,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-12,6,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-13,6,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-16,1,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-17,7,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-24,2,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-26,11,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-03,3,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-17,6,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-27,2,1
"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-01,1,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-14,6,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-30,1,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-03,2,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-10,2,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-22,2,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-23,1,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-27,8,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-29,1,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-01,2,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-05,10,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-06,13,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-15,2,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-16,3,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-03,1,1
"Chord Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-04,1,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2023-11-30,6,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2023-12-01,2,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-09,4,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-19,1,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-25,1,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-29,40,-1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-01-30,24,-1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-03,1,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-04,2,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-05,1,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-07,3,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-09,18,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-10,3,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-13,2,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-15,7,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-22,3,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-23,23,-1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-24,37,-1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-25,3,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-26,4,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-29,2,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-01,13,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-03,14,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-05,1,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-06,14,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-15,68,-1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-16,2,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-19,61,-1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-21,4,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-23,1,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-30,3,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-31,7,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-02,9,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-03,3,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-04,15,1
"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-05,11,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-07,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-09,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-12,2,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-18,4,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-23,2,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-25,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-27,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-28,3,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-06,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-14,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-15,4,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-16,3,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-19,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-22,8,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-31,1,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-01,2,1
"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-08,2,1
"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-16,1,1
"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-01,2,1
"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-08,1,1
"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-04-05,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2023-11-18,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2023-12-05,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-22,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-23,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-24,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-07,2,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-14,2,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-16,4,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-24,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-25,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-18,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-21,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-22,1,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-27,2,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-03-29,2,1
"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-04-03,1,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-11,1,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-13,1,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-22,2,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-23,2,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-24,1,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-26,1,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-30,5,1
"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-02-03,2,1
